-10	0.452262	0.117752
-10	0.552764	0.104106
-10	0.653267	0.0938362
-10	0.753769	0.0862008
-10	0.854272	0.0801672
-10	0.954774	0.0753573
-10	1.05528	0.0710617
-10	1.15578	0.06728
-10	1.25628	0.0637653
-10	1.35678	0.0605124
-10	1.45729	0.0575696
-10	1.55779	0.0547884
-10	1.65829	0.0522565
-10	1.75879	0.0499315
-10	1.8593	0.0477628
-10	1.9598	0.0457808
-10	2.0603	0.0439574
-10	2.1608	0.0422634
-10	2.26131	0.0406647
-10	2.36181	0.0392015
-10	2.46231	0.0378328
-10	2.56282	0.0365701
-10	2.66332	0.0353608
-10	2.76382	0.0342528
-10	2.86432	0.0331982
-10	2.96483	0.032196
-10	3.06533	0.0312707
-10	3.16583	0.0303802
-10	3.26633	0.0295252
-10	3.36684	0.0287352
-10	3.46734	0.0279659
-10	3.56784	0.0272212
-10	3.66834	0.0264957
-10	3.76885	0.0258462
-10	3.86935	0.0251931
-10	3.96985	0.0246104
-10	4.07035	0.0240028
-10	4.17086	0.023428
-10	4.27136	0.022915
-10	4.37186	0.0224096
-10	4.47236	0.0219094
-10	4.57287	0.0214367
-10	4.67337	0.021001
-10	4.77387	0.0205886
-10	4.87437	0.0201531
-10	4.97488	0.0197473
-10	5.07538	0.0193682
-10	5.17588	0.0190114
-10	5.27638	0.0186728
-10	5.37689	0.0183357
-10	5.47739	0.0180035
-10	5.57789	0.0176861
-10	5.67839	0.0173729
-10	5.7789	0.0170712
-10	5.8794	0.0168007
-10	5.9799	0.016528
-10	6.0804	0.0162704
-10	6.18091	0.0159857
-10	6.28141	0.0157513
-10	6.38191	0.015549
-10	6.48241	0.0152568
-10	6.58292	0.015037
-10	6.68342	0.0148047
-10	6.78392	0.0146042
-10	6.88443	0.0143661
-10	6.98493	0.0141757
-10	7.08543	0.0139641
-10	7.18593	0.0138273
-10	7.28644	0.0135787
-10	7.38694	0.0133869
-10	7.48744	0.0132129
-10	7.58794	0.0130337
-10	7.68845	0.0128851
-10	7.78895	0.0126952
-10	7.88945	0.0125419
-10	7.98995	0.0123899
-10	8.09046	0.0122396
-10	8.19096	0.0121148
-10	8.29146	0.0119351
-10	8.39196	0.0118046
-10	8.49247	0.0116653
-10	8.59297	0.0115275
-10	8.69347	0.0113925
-10	8.79397	0.0112533
-10	8.89448	0.0111688
-10	8.99498	0.0110251
-10	9.09548	0.0109184
-10	9.19598	0.01077
-10	9.29649	0.0106803
-10	9.39699	0.0105488
-10	9.49749	0.0104434
-10	9.59799	0.010398
-10	9.6985	0.0102247
-10	9.799	0.0101185
-10	9.8995	0.0100338
-10	10	0.00992237
-9.8995	-10	0.00889421
-9.8995	-9.8995	0.00899556
-9.8995	-9.799	0.00907
-9.8995	-9.6985	0.00916098
-9.8995	-9.59799	0.00933176
-9.8995	-9.49749	0.00936967
-9.8995	-9.39699	0.00946016
-9.8995	-9.29649	0.00958009
-9.8995	-9.19598	0.00965653
-9.8995	-9.09548	0.00979365
-9.8995	-8.99498	0.00988902
-9.8995	-8.89448	0.0100147
-9.8995	-8.79397	0.0100861
-9.8995	-8.69347	0.0102139
-9.8995	-8.59297	0.0103354
-9.8995	-8.49247	0.010457
-9.8995	-8.39196	0.0105834
-9.8995	-8.29146	0.010694
-9.8995	-8.19096	0.0108706
-9.8995	-8.09046	0.0109768
-9.8995	-7.98995	0.0111123
-9.8995	-7.88945	0.0112449
-9.8995	-7.78895	0.0113822
-9.8995	-7.68845	0.0115533
-9.8995	-7.58794	0.0116843
-9.8995	-7.48744	0.0118487
-9.8995	-7.38694	0.012
-9.8995	-7.28644	0.0121721
-9.8995	-7.18593	0.0124064
-9.8995	-7.08543	0.0125233
-9.8995	-6.98493	0.0127113
-9.8995	-6.88443	0.0128835
-9.8995	-6.78392	0.0130946
-9.8995	-6.68342	0.0132756
-9.8995	-6.58292	0.0134833
-9.8995	-6.48241	0.0136783
-9.8995	-6.38191	0.0139507
-9.8995	-6.28141	0.0141261
-9.8995	-6.18091	0.0143343
-9.8995	-6.0804	0.0145936
-9.8995	-5.9799	0.0148192
-9.8995	-5.8794	0.0150624
-9.8995	-5.7789	0.0153001
-9.8995	-5.67839	0.0155803
-9.8995	-5.57789	0.0158574
-9.8995	-5.47739	0.0161436
-9.8995	-5.37689	0.0164411
-9.8995	-5.27638	0.0167396
-9.8995	-5.17588	0.0170494
-9.8995	-5.07538	0.0173642
-9.8995	-4.97488	0.0177011
-9.8995	-4.87437	0.0180657
-9.8995	-4.77387	0.0184677
-9.8995	-4.67337	0.0188295
-9.8995	-4.57287	0.0192158
-9.8995	-4.47236	0.0196392
-9.8995	-4.37186	0.0200943
-9.8995	-4.27136	0.0205484
-9.8995	-4.17086	0.0209998
-9.8995	-4.07035	0.0215202
-9.8995	-3.96985	0.0220624
-9.8995	-3.86935	0.0225805
-9.8995	-3.76885	0.0231698
-9.8995	-3.66834	0.0237483
-9.8995	-3.56784	0.0244052
-9.8995	-3.46734	0.0250665
-9.8995	-3.36684	0.0257662
-9.8995	-3.26633	0.0264643
-9.8995	-3.16583	0.0272351
-9.8995	-3.06533	0.0280281
-9.8995	-2.96483	0.0288613
-9.8995	-2.86432	0.0297647
-9.8995	-2.76382	0.0307032
-9.8995	-2.66332	0.0317001
-9.8995	-2.56282	0.0327891
-9.8995	-2.46231	0.0339159
-9.8995	-2.36181	0.0351422
-9.8995	-2.26131	0.0364481
-9.8995	-2.1608	0.0378636
-9.8995	-2.0603	0.0393614
-9.8995	-1.9598	0.0409698
-9.8995	-1.8593	0.042688
-9.8995	-1.75879	0.0445532
-9.8995	-1.65829	0.0465551
-9.8995	-1.55779	0.0487079
-9.8995	-1.45729	0.0509931
-9.8995	-1.35678	0.0534841
-9.8995	-1.25628	0.0561468
-9.8995	-1.15578	0.0590264
-9.8995	-1.05528	0.0621436
-9.8995	-0.954774	0.0656141
-9.8995	-0.854272	0.0694564
-9.8995	-0.753769	0.0742272
-9.8995	-0.653267	0.0803707
-9.8995	-0.552764	0.0887077
-9.8995	-0.452262	0.10068
-9.8995	-0.351759	0.11548
-9.8995	-0.251256	0.134033
-9.8995	-0.150754	0.150076
-9.8995	-0.0502513	0.163395
-9.8995	0.0502513	0.167362
-9.8995	0.150754	0.161782
-9.8995	0.251256	0.14944
-9.8995	0.351759	0.133011
-9.8995	0.452262	0.117554
-9.8995	0.552764	0.103903
-9.8995	0.653267	0.0936485
-9.8995	0.753769	0.0860388
-9.8995	0.854272	0.080033
-9.8995	0.954774	0.0752553
-9.8995	1.05528	0.07097
-9.8995	1.15578	0.0672194
-9.8995	1.25628	0.0637092
-9.8995	1.35678	0.0604726
-9.8995	1.45729	0.0575589
-9.8995	1.55779	0.0547786
-9.8995	1.65829	0.0522468
-9.8995	1.75879	0.0499257
-9.8995	1.8593	0.0477512
-9.8995	1.9598	0.0457686
-9.8995	2.0603	0.0439456
-9.8995	2.1608	0.042252
-9.8995	2.26131	0.0406542
-9.8995	2.36181	0.0391921
-9.8995	2.46231	0.0378254
-9.8995	2.56282	0.0365626
-9.8995	2.66332	0.0353563
-9.8995	2.76382	0.0342473
-9.8995	2.86432	0.0331928
-9.8995	2.96483	0.032191
-9.8995	3.06533	0.0312656
-9.8995	3.16583	0.0303768
-9.8995	3.26633	0.0295211
-9.8995	3.36684	0.0287331
-9.8995	3.46734	0.027963
-9.8995	3.56784	0.0272189
-9.8995	3.66834	0.0264931
-9.8995	3.76885	0.0258438
-9.8995	3.86935	0.0251906
-9.8995	3.96985	0.0246081
-9.8995	4.07035	0.0240006
-9.8995	4.17086	0.0234265
-9.8995	4.27136	0.0229145
-9.8995	4.37186	0.0224092
-9.8995	4.47236	0.0219088
-9.8995	4.57287	0.0214365
-9.8995	4.67337	0.0210012
-9.8995	4.77387	0.020589
-9.8995	4.87437	0.0201529
-9.8995	4.97488	0.0197466
-9.8995	5.07538	0.0193677
-9.8995	5.17588	0.019011
-9.8995	5.27638	0.018673
-9.8995	5.37689	0.0183353
-9.8995	5.47739	0.0180034
-9.8995	5.57789	0.0176863
-9.8995	5.67839	0.0173731
-9.8995	5.7789	0.0170709
-9.8995	5.8794	0.0168009
-9.8995	5.9799	0.0165277
-9.8995	6.0804	0.0162697
-9.8995	6.18091	0.0159857
-9.8995	6.28141	0.0157514
-9.8995	6.38191	0.0155484
-9.8995	6.48241	0.0152569
-9.8995	6.58292	0.015038
-9.8995	6.68342	0.0148048
-9.8995	6.78392	0.0146043
-9.8995	6.88443	0.0143662
-9.8995	6.98493	0.0141752
-9.8995	7.08543	0.0139636
-9.8995	7.18593	0.0138276
-9.8995	7.28644	0.0135791
-9.8995	7.38694	0.013387
-9.8995	7.48744	0.0132131
-9.8995	7.58794	0.0130338
-9.8995	7.68845	0.0128855
-9.8995	7.78895	0.012695
-9.8995	7.88945	0.0125416
-9.8995	7.98995	0.0123896
-9.8995	8.09046	0.0122393
-9.8995	8.19096	0.0121145
-9.8995	8.29146	0.0119348
-9.8995	8.39196	0.0118043
-9.8995	8.49247	0.011665
-9.8995	8.59297	0.0115273
-9.8995	8.69347	0.0113922
-9.8995	8.79397	0.011253
-9.8995	8.89448	0.0111686
-9.8995	8.99498	0.0110248
-9.8995	9.09548	0.0109182
-9.8995	9.19598	0.0107698
-9.8995	9.29649	0.0106801
-9.8995	9.39699	0.0105486
-9.8995	9.49749	0.0104432
-9.8995	9.59799	0.0103978
-9.8995	9.6985	0.0102245
-9.8995	9.799	0.0101183
-9.8995	9.8995	0.0100336
-9.8995	10	0.00992223
-9.799	-10	0.00889413
-9.799	-9.8995	0.00899547
-9.799	-9.799	0.0090699
-9.799	-9.6985	0.00916088
-9.799	-9.59799	0.00933166
-9.799	-9.49749	0.00936955
-9.799	-9.39699	0.00946004
-9.799	-9.29649	0.00957997
-9.799	-9.19598	0.0096564
-9.799	-9.09548	0.00979353
-9.799	-8.99498	0.00988889
-9.799	-8.89448	0.0100145
-9.799	-8.79397	0.010086
-9.799	-8.69347	0.0102137
-9.799	-8.59297	0.0103352
-9.799	-8.49247	0.0104569
-9.799	-8.39196	0.0105832
-9.799	-8.29146	0.0106939
-9.799	-8.19096	0.0108704
-9.799	-8.09046	0.0109767
-9.799	-7.98995	0.0111121
-9.799	-7.88945	0.0112451
-9.799	-7.78895	0.0113826
-9.799	-7.68845	0.0115531
-9.799	-7.58794	0.0116843
-9.799	-7.48744	0.0118487
-9.799	-7.38694	0.012
-9.799	-7.28644	0.0121729
-9.799	-7.18593	0.0124066
-9.799	-7.08543	0.0125236
-9.799	-6.98493	0.0127116
-9.799	-6.88443	0.0128838
-9.799	-6.78392	0.0130951
-9.799	-6.68342	0.0132756
-9.799	-6.58292	0.013483
-9.799	-6.48241	0.013678
-9.799	-6.38191	0.0139507
-9.799	-6.28141	0.014126
-9.799	-6.18091	0.0143345
-9.799	-6.0804	0.0145944
-9.799	-5.9799	0.0148201
-9.799	-5.8794	0.0150635
-9.799	-5.7789	0.0153008
-9.799	-5.67839	0.0155814
-9.799	-5.57789	0.0158578
-9.799	-5.47739	0.0161437
-9.799	-5.37689	0.0164415
-9.799	-5.27638	0.0167397
-9.799	-5.17588	0.0170493
-9.799	-5.07538	0.0173646
-9.799	-4.97488	0.0177012
-9.799	-4.87437	0.0180662
-9.799	-4.77387	0.0184681
-9.799	-4.67337	0.0188294
-9.799	-4.57287	0.0192158
-9.799	-4.47236	0.0196391
-9.799	-4.37186	0.0200935
-9.799	-4.27136	0.0205472
-9.799	-4.17086	0.0209992
-9.799	-4.07035	0.0215201
-9.799	-3.96985	0.0220622
-9.799	-3.86935	0.0225797
-9.799	-3.76885	0.0231692
-9.799	-3.66834	0.0237468
-9.799	-3.56784	0.0244039
-9.799	-3.46734	0.0250648
-9.799	-3.36684	0.0257646
-9.799	-3.26633	0.0264625
-9.799	-3.16583	0.0272335
-9.799	-3.06533	0.0280263
-9.799	-2.96483	0.0288593
-9.799	-2.86432	0.0297623
-9.799	-2.76382	0.0306993
-9.799	-2.66332	0.0316961
-9.799	-2.56282	0.0327854
-9.799	-2.46231	0.0339116
-9.799	-2.36181	0.035139
-9.799	-2.26131	0.0364442
-9.799	-2.1608	0.0378583
-9.799	-2.0603	0.0393538
-9.799	-1.9598	0.0409607
-9.799	-1.8593	0.042675
-9.799	-1.75879	0.0445387
-9.799	-1.65829	0.0465364
-9.799	-1.55779	0.0486887
-9.799	-1.45729	0.0509715
-9.799	-1.35678	0.0534628
-9.799	-1.25628	0.0561245
-9.799	-1.15578	0.0590028
-9.799	-1.05528	0.0621151
-9.799	-0.954774	0.0655858
-9.799	-0.854272	0.0694221
-9.799	-0.753769	0.0741835
-9.799	-0.653267	0.0803149
-9.799	-0.552764	0.0886442
-9.799	-0.452262	0.100602
-9.799	-0.351759	0.115376
-9.799	-0.251256	0.13389
-9.799	-0.150754	0.149966
-9.799	-0.0502513	0.163289
-9.799	0.0502513	0.167291
-9.799	0.150754	0.161683
-9.799	0.251256	0.1493
-9.799	0.351759	0.132851
-9.799	0.452262	0.117424
-9.799	0.552764	0.103775
-9.799	0.653267	0.0935693
-9.799	0.753769	0.0859727
-9.799	0.854272	0.0799757
-9.799	0.954774	0.0752116
-9.799	1.05528	0.0709348
-9.799	1.15578	0.0671846
-9.799	1.25628	0.0636778
-9.799	1.35678	0.060445
-9.799	1.45729	0.0575302
-9.799	1.55779	0.0547525
-9.799	1.65829	0.052226
-9.799	1.75879	0.0499042
-9.799	1.8593	0.0477325
-9.799	1.9598	0.0457564
-9.799	2.0603	0.0439361
-9.799	2.1608	0.0422446
-9.799	2.26131	0.0406474
-9.799	2.36181	0.0391865
-9.799	2.46231	0.0378189
-9.799	2.56282	0.0365564
-9.799	2.66332	0.0353507
-9.799	2.76382	0.0342422
-9.799	2.86432	0.0331882
-9.799	2.96483	0.032187
-9.799	3.06533	0.0312618
-9.799	3.16583	0.0303727
-9.799	3.26633	0.029518
-9.799	3.36684	0.0287298
-9.799	3.46734	0.0279601
-9.799	3.56784	0.027216
-9.799	3.66834	0.0264909
-9.799	3.76885	0.0258414
-9.799	3.86935	0.0251893
-9.799	3.96985	0.0246065
-9.799	4.07035	0.0239991
-9.799	4.17086	0.0234256
-9.799	4.27136	0.0229132
-9.799	4.37186	0.0224077
-9.799	4.47236	0.0219072
-9.799	4.57287	0.0214354
-9.799	4.67337	0.0210004
-9.799	4.77387	0.0205888
-9.799	4.87437	0.0201535
-9.799	4.97488	0.019746
-9.799	5.07538	0.0193677
-9.799	5.17588	0.0190111
-9.799	5.27638	0.0186725
-9.799	5.37689	0.0183356
-9.799	5.47739	0.0180034
-9.799	5.57789	0.0176861
-9.799	5.67839	0.0173739
-9.799	5.7789	0.0170713
-9.799	5.8794	0.0168018
-9.799	5.9799	0.0165287
-9.799	6.0804	0.0162707
-9.799	6.18091	0.0159863
-9.799	6.28141	0.0157514
-9.799	6.38191	0.0155481
-9.799	6.48241	0.0152569
-9.799	6.58292	0.0150381
-9.799	6.68342	0.0148047
-9.799	6.78392	0.0146042
-9.799	6.88443	0.0143663
-9.799	6.98493	0.0141754
-9.799	7.08543	0.0139638
-9.799	7.18593	0.0138277
-9.799	7.28644	0.0135794
-9.799	7.38694	0.0133871
-9.799	7.48744	0.0132129
-9.799	7.58794	0.0130337
-9.799	7.68845	0.0128853
-9.799	7.78895	0.0126952
-9.799	7.88945	0.0125416
-9.799	7.98995	0.0123893
-9.799	8.09046	0.012239
-9.799	8.19096	0.0121142
-9.799	8.29146	0.0119345
-9.799	8.39196	0.0118041
-9.799	8.49247	0.0116648
-9.799	8.59297	0.011527
-9.799	8.69347	0.011392
-9.799	8.79397	0.0112528
-9.799	8.89448	0.0111684
-9.799	8.99498	0.0110246
-9.799	9.09548	0.010918
-9.799	9.19598	0.0107696
-9.799	9.29649	0.01068
-9.799	9.39699	0.0105484
-9.799	9.49749	0.0104431
-9.799	9.59799	0.0103977
-9.799	9.6985	0.0102244
-9.799	9.799	0.0101182
-9.799	9.8995	0.0100335
-9.799	10	0.00992212
-9.6985	-10	0.00889403
-9.6985	-9.8995	0.00899536
-9.6985	-9.799	0.00906979
-9.6985	-9.6985	0.00916077
-9.6985	-9.59799	0.00933153
-9.6985	-9.49749	0.00936943
-9.6985	-9.39699	0.00945992
-9.6985	-9.29649	0.00957984
-9.6985	-9.19598	0.00965627
-9.6985	-9.09548	0.00979338
-9.6985	-8.99498	0.00988874
-9.6985	-8.89448	0.0100144
-9.6985	-8.79397	0.0100858
-9.6985	-8.69347	0.0102136
-9.6985	-8.59297	0.010335
-9.6985	-8.49247	0.0104567
-9.6985	-8.39196	0.010583
-9.6985	-8.29146	0.0106937
-9.6985	-8.19096	0.0108703
-9.6985	-8.09046	0.0109765
-9.6985	-7.98995	0.0111119
-9.6985	-7.88945	0.0112457
-9.6985	-7.78895	0.0113828
-9.6985	-7.68845	0.0115533
-9.6985	-7.58794	0.0116845
-9.6985	-7.48744	0.0118488
-9.6985	-7.38694	0.0120002
-9.6985	-7.28644	0.0121729
-9.6985	-7.18593	0.0124072
-9.6985	-7.08543	0.0125239
-9.6985	-6.98493	0.0127119
-9.6985	-6.88443	0.0128849
-9.6985	-6.78392	0.0130954
-9.6985	-6.68342	0.0132759
-9.6985	-6.58292	0.0134833
-9.6985	-6.48241	0.0136783
-9.6985	-6.38191	0.0139507
-9.6985	-6.28141	0.0141263
-9.6985	-6.18091	0.0143348
-9.6985	-6.0804	0.0145952
-9.6985	-5.9799	0.0148207
-9.6985	-5.8794	0.0150637
-9.6985	-5.7789	0.0153012
-9.6985	-5.67839	0.0155814
-9.6985	-5.57789	0.0158588
-9.6985	-5.47739	0.0161449
-9.6985	-5.37689	0.0164421
-9.6985	-5.27638	0.0167408
-9.6985	-5.17588	0.0170498
-9.6985	-5.07538	0.0173649
-9.6985	-4.97488	0.0177017
-9.6985	-4.87437	0.0180662
-9.6985	-4.77387	0.0184678
-9.6985	-4.67337	0.0188288
-9.6985	-4.57287	0.0192149
-9.6985	-4.47236	0.0196384
-9.6985	-4.37186	0.0200934
-9.6985	-4.27136	0.0205474
-9.6985	-4.17086	0.0209986
-9.6985	-4.07035	0.0215195
-9.6985	-3.96985	0.0220613
-9.6985	-3.86935	0.0225792
-9.6985	-3.76885	0.0231682
-9.6985	-3.66834	0.0237461
-9.6985	-3.56784	0.0244023
-9.6985	-3.46734	0.0250631
-9.6985	-3.36684	0.0257631
-9.6985	-3.26633	0.0264606
-9.6985	-3.16583	0.0272316
-9.6985	-3.06533	0.0280241
-9.6985	-2.96483	0.0288569
-9.6985	-2.86432	0.0297585
-9.6985	-2.76382	0.0306958
-9.6985	-2.66332	0.0316923
-9.6985	-2.56282	0.0327807
-9.6985	-2.46231	0.0339057
-9.6985	-2.36181	0.0351332
-9.6985	-2.26131	0.0364369
-9.6985	-2.1608	0.0378506
-9.6985	-2.0603	0.0393435
-9.6985	-1.9598	0.0409499
-9.6985	-1.8593	0.042663
-9.6985	-1.75879	0.0445263
-9.6985	-1.65829	0.0465248
-9.6985	-1.55779	0.0486745
-9.6985	-1.45729	0.0509564
-9.6985	-1.35678	0.0534441
-9.6985	-1.25628	0.0561085
-9.6985	-1.15578	0.0589841
-9.6985	-1.05528	0.0620938
-9.6985	-0.954774	0.0655583
-9.6985	-0.854272	0.0693893
-9.6985	-0.753769	0.0741445
-9.6985	-0.653267	0.0802625
-9.6985	-0.552764	0.0885777
-9.6985	-0.452262	0.100514
-9.6985	-0.351759	0.115276
-9.6985	-0.251256	0.1338
-9.6985	-0.150754	0.14989
-9.6985	-0.0502513	0.163227
-9.6985	0.0502513	0.167252
-9.6985	0.150754	0.161653
-9.6985	0.251256	0.149266
-9.6985	0.351759	0.132819
-9.6985	0.452262	0.117365
-9.6985	0.552764	0.103721
-9.6985	0.653267	0.0935197
-9.6985	0.753769	0.0859314
-9.6985	0.854272	0.0799375
-9.6985	0.954774	0.0751775
-9.6985	1.05528	0.0709043
-9.6985	1.15578	0.0671611
-9.6985	1.25628	0.0636546
-9.6985	1.35678	0.0604287
-9.6985	1.45729	0.0575073
-9.6985	1.55779	0.0547328
-9.6985	1.65829	0.0522095
-9.6985	1.75879	0.0498897
-9.6985	1.8593	0.0477191
-9.6985	1.9598	0.045742
-9.6985	2.0603	0.0439213
-9.6985	2.1608	0.0422309
-9.6985	2.26131	0.0406347
-9.6985	2.36181	0.0391772
-9.6985	2.46231	0.0378114
-9.6985	2.56282	0.0365515
-9.6985	2.66332	0.0353442
-9.6985	2.76382	0.0342362
-9.6985	2.86432	0.0331822
-9.6985	2.96483	0.0321816
-9.6985	3.06533	0.0312568
-9.6985	3.16583	0.0303699
-9.6985	3.26633	0.0295156
-9.6985	3.36684	0.0287266
-9.6985	3.46734	0.0279567
-9.6985	3.56784	0.0272127
-9.6985	3.66834	0.026488
-9.6985	3.76885	0.0258393
-9.6985	3.86935	0.0251872
-9.6985	3.96985	0.0246051
-9.6985	4.07035	0.0239976
-9.6985	4.17086	0.0234243
-9.6985	4.27136	0.022912
-9.6985	4.37186	0.0224072
-9.6985	4.47236	0.0219065
-9.6985	4.57287	0.0214345
-9.6985	4.67337	0.0209992
-9.6985	4.77387	0.0205873
-9.6985	4.87437	0.0201521
-9.6985	4.97488	0.0197456
-9.6985	5.07538	0.0193675
-9.6985	5.17588	0.0190115
-9.6985	5.27638	0.0186727
-9.6985	5.37689	0.0183358
-9.6985	5.47739	0.0180043
-9.6985	5.57789	0.0176871
-9.6985	5.67839	0.0173746
-9.6985	5.7789	0.0170713
-9.6985	5.8794	0.0168018
-9.6985	5.9799	0.0165289
-9.6985	6.0804	0.0162714
-9.6985	6.18091	0.0159869
-9.6985	6.28141	0.0157519
-9.6985	6.38191	0.015548
-9.6985	6.48241	0.0152565
-9.6985	6.58292	0.0150377
-9.6985	6.68342	0.0148049
-9.6985	6.78392	0.0146043
-9.6985	6.88443	0.0143668
-9.6985	6.98493	0.0141756
-9.6985	7.08543	0.013964
-9.6985	7.18593	0.013828
-9.6985	7.28644	0.0135797
-9.6985	7.38694	0.0133874
-9.6985	7.48744	0.0132134
-9.6985	7.58794	0.0130335
-9.6985	7.68845	0.0128851
-9.6985	7.78895	0.0126952
-9.6985	7.88945	0.0125423
-9.6985	7.98995	0.0123889
-9.6985	8.09046	0.0122387
-9.6985	8.19096	0.0121139
-9.6985	8.29146	0.0119342
-9.6985	8.39196	0.0118038
-9.6985	8.49247	0.0116645
-9.6985	8.59297	0.0115267
-9.6985	8.69347	0.0113917
-9.6985	8.79397	0.0112526
-9.6985	8.89448	0.0111681
-9.6985	8.99498	0.0110244
-9.6985	9.09548	0.0109177
-9.6985	9.19598	0.0107694
-9.6985	9.29649	0.0106797
-9.6985	9.39699	0.0105482
-9.6985	9.49749	0.0104428
-9.6985	9.59799	0.0103975
-9.6985	9.6985	0.0102242
-9.6985	9.799	0.010118
-9.6985	9.8995	0.0100333
-9.6985	10	0.00992194
-9.59799	-10	0.00889393
-9.59799	-9.8995	0.00899526
-9.59799	-9.799	0.0090697
-9.59799	-9.6985	0.00916067
-9.59799	-9.59799	0.00933143
-9.59799	-9.49749	0.00936932
-9.59799	-9.39699	0.0094598
-9.59799	-9.29649	0.00957972
-9.59799	-9.19598	0.00965615
-9.59799	-9.09548	0.00979326
-9.59799	-8.99498	0.00988861
-9.59799	-8.89448	0.0100142
-9.59799	-8.79397	0.0100857
-9.59799	-8.69347	0.0102134
-9.59799	-8.59297	0.0103349
-9.59799	-8.49247	0.0104565
-9.59799	-8.39196	0.0105829
-9.59799	-8.29146	0.0106935
-9.59799	-8.19096	0.0108701
-9.59799	-8.09046	0.0109763
-9.59799	-7.98995	0.0111117
-9.59799	-7.88945	0.0112459
-9.59799	-7.78895	0.0113831
-9.59799	-7.68845	0.0115535
-9.59799	-7.58794	0.011685
-9.59799	-7.48744	0.0118492
-9.59799	-7.38694	0.0120005
-9.59799	-7.28644	0.0121729
-9.59799	-7.18593	0.0124072
-9.59799	-7.08543	0.0125238
-9.59799	-6.98493	0.0127122
-9.59799	-6.88443	0.0128852
-9.59799	-6.78392	0.0130957
-9.59799	-6.68342	0.0132756
-9.59799	-6.58292	0.0134836
-9.59799	-6.48241	0.0136791
-9.59799	-6.38191	0.0139513
-9.59799	-6.28141	0.0141266
-9.59799	-6.18091	0.0143356
-9.59799	-6.0804	0.0145952
-9.59799	-5.9799	0.0148209
-9.59799	-5.8794	0.0150641
-9.59799	-5.7789	0.0153016
-9.59799	-5.67839	0.0155825
-9.59799	-5.57789	0.0158591
-9.59799	-5.47739	0.0161449
-9.59799	-5.37689	0.0164427
-9.59799	-5.27638	0.0167411
-9.59799	-5.17588	0.0170498
-9.59799	-5.07538	0.0173651
-9.59799	-4.97488	0.0177019
-9.59799	-4.87437	0.0180663
